,0
1114262519,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.042004093, 'C': 0.0678011647, 'FA': 0.0046968478, 'GA': 0.0070677986, 'Start': 0.7464194478, 'Stub': 0.1320106481}}}}"
1093387162,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1954816036, 'C': 0.4148626212, 'FA': 0.0066941427, 'GA': 0.0776508925, 'Start': 0.2958963541, 'Stub': 0.0094143859}}}}"
1106125356,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1842240235, 'C': 0.4218149737, 'FA': 0.005808616, 'GA': 0.0159797751, 'Start': 0.3593656269, 'Stub': 0.0128069847}}}}"
952858312,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1171525215, 'C': 0.1906632339, 'FA': 0.0049145181, 'GA': 0.0081197283, 'Start': 0.6298642922, 'Stub': 0.049285706}}}}"
1072989611,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.3801987097, 'C': 0.3899203065, 'FA': 0.0154520449, 'GA': 0.148027068, 'Start': 0.0561767515, 'Stub': 0.0102251194}}}}"
1019260550,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0241092355, 'C': 0.0327890493, 'FA': 0.0032313367, 'GA': 0.0054480363, 'Start': 0.7066454106, 'Stub': 0.2277769315}}}}"
1050277861,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0247631394, 'C': 0.0356195576, 'FA': 0.0043465551, 'GA': 0.0073552705, 'Start': 0.5236320472, 'Stub': 0.4042834302}}}}"
1070061609,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0125935689, 'C': 0.0189495373, 'FA': 0.0023769522, 'GA': 0.005381596, 'Start': 0.0998441856, 'Stub': 0.8608541599}}}}"
1016582283,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0637465342, 'C': 0.1222897491, 'FA': 0.005083797, 'GA': 0.008946916, 'Start': 0.6108777648, 'Stub': 0.1890552389}}}}"
1062661561,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0290461489, 'C': 0.0573634639, 'FA': 0.0042762846, 'GA': 0.0103831103, 'Start': 0.1951738889, 'Stub': 0.7037571034}}}}"
1011310804,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0066983229, 'C': 0.0068264813, 'FA': 0.0013215195, 'GA': 0.0020481218, 'Start': 0.0130093915, 'Stub': 0.970096163}}}}"
1093385763,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0103389027, 'C': 0.0174099467, 'FA': 0.0021516516, 'GA': 0.0048677208, 'Start': 0.0436321864, 'Stub': 0.9215995917}}}}"
1061628478,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0432120584, 'C': 0.1090731747, 'FA': 0.004147792, 'GA': 0.0128966996, 'Start': 0.524238584, 'Stub': 0.3064316914}}}}"
1093114915,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1273995137, 'C': 0.3100888089, 'FA': 0.0084328031, 'GA': 0.0496193895, 'Start': 0.4550394077, 'Stub': 0.0494200772}}}}"
1087765660,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0432579245, 'C': 0.1231954127, 'FA': 0.0045259515, 'GA': 0.0103913064, 'Start': 0.6559580572, 'Stub': 0.1626713477}}}}"
1093130645,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0055635794, 'C': 0.0080544762, 'FA': 0.0011796656, 'GA': 0.0026061044, 'Start': 0.0115935101, 'Stub': 0.9710026644}}}}"
1114123502,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0073624138, 'C': 0.0141805098, 'FA': 0.0015613554, 'GA': 0.0034000787, 'Start': 0.0412222922, 'Stub': 0.93227335}}}}"
1105487488,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1203778246, 'C': 0.3033373055, 'FA': 0.0080561205, 'GA': 0.0600355887, 'Start': 0.4850903424, 'Stub': 0.0231028183}}}}"
1070814156,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0806810772, 'C': 0.2130855181, 'FA': 0.0056811541, 'GA': 0.0433679876, 'Start': 0.5728428252, 'Stub': 0.0843414378}}}}"
1107578600,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0174499718, 'C': 0.0367989583, 'FA': 0.0031022313, 'GA': 0.0071519177, 'Start': 0.2699607763, 'Stub': 0.6655361446}}}}"
1108880279,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0375688014, 'C': 0.061502758, 'FA': 0.006600764, 'GA': 0.014620717, 'Start': 0.4355568657, 'Stub': 0.4441500939}}}}"
1103370225,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1160847407, 'C': 0.242333751, 'FA': 0.0055246666, 'GA': 0.0355303521, 'Start': 0.5463960586, 'Stub': 0.054130431}}}}"
1105318021,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.169399926, 'C': 0.4177964859, 'FA': 0.0078146567, 'GA': 0.1270344879, 'Start': 0.2656655343, 'Stub': 0.0122889093}}}}"
1077828963,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0450768481, 'C': 0.0781879835, 'FA': 0.0039311597, 'GA': 0.0272870055, 'Start': 0.4854423426, 'Stub': 0.3600746606}}}}"
1105403308,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2157258438, 'C': 0.5209274634, 'FA': 0.0058143628, 'GA': 0.0217109095, 'Start': 0.2260151915, 'Stub': 0.0098062289}}}}"
1107283015,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1519863764, 'C': 0.4636669125, 'FA': 0.0081805659, 'GA': 0.1460857737, 'Start': 0.2231319168, 'Stub': 0.0069484547}}}}"
1107694631,"{'articlequality': {'score': {'prediction': 'B', 'probability': {'B': 0.3504065082, 'C': 0.3154844146, 'FA': 0.0091905865, 'GA': 0.2099751222, 'Start': 0.1057371156, 'Stub': 0.0092062529}}}}"
1113923144,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0581268894, 'C': 0.1273968759, 'FA': 0.005845775, 'GA': 0.0223619437, 'Start': 0.6076481321, 'Stub': 0.1786203839}}}}"
1106274564,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0092462035, 'C': 0.0150193568, 'FA': 0.0019646507, 'GA': 0.0041573156, 'Start': 0.0513121317, 'Stub': 0.9183003417}}}}"
1114426656,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0236719159, 'C': 0.0691306401, 'FA': 0.004310434, 'GA': 0.0111243373, 'Start': 0.2898387924, 'Stub': 0.6019238802}}}}"
1083450519,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0093899028, 'C': 0.0100412657, 'FA': 0.0016881339, 'GA': 0.0029423689, 'Start': 0.0834529033, 'Stub': 0.8924854254}}}}"
1100415739,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0107209896, 'C': 0.0250060226, 'FA': 0.0026593977, 'GA': 0.0050763031, 'Start': 0.1111106821, 'Stub': 0.8454266049}}}}"
1089668131,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0199523493, 'C': 0.0383872856, 'FA': 0.0034761242, 'GA': 0.009085139, 'Start': 0.3170227949, 'Stub': 0.6120763071}}}}"
1110970525,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2357066616, 'C': 0.5509999138, 'FA': 0.0054867208, 'GA': 0.0202691781, 'Start': 0.1725865749, 'Stub': 0.0149509509}}}}"
1104181536,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0159084262, 'C': 0.0223244269, 'FA': 0.0025316328, 'GA': 0.004309974, 'Start': 0.3254102201, 'Stub': 0.62951532}}}}"
1104181599,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.00474281, 'C': 0.0065381766, 'FA': 0.0009928108, 'GA': 0.002209897, 'Start': 0.0094505986, 'Stub': 0.976065707}}}}"
1114426821,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0395763094, 'C': 0.0824397272, 'FA': 0.0042757904, 'GA': 0.0146205107, 'Start': 0.289322078, 'Stub': 0.5697655843}}}}"
1104133505,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0048004552, 'C': 0.0070878887, 'FA': 0.0010935755, 'GA': 0.002276491, 'Start': 0.0104392647, 'Stub': 0.9743023248}}}}"
1100915111,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0283901703, 'C': 0.0641022787, 'FA': 0.0050307922, 'GA': 0.0100023445, 'Start': 0.5736367679, 'Stub': 0.3188376464}}}}"
1100089189,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1170450677, 'C': 0.4106425693, 'FA': 0.0046781162, 'GA': 0.0151265521, 'Start': 0.4435792488, 'Stub': 0.008928446}}}}"
1108494320,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0071684824, 'C': 0.0088132266, 'FA': 0.0013393579, 'GA': 0.0028358231, 'Start': 0.016642204, 'Stub': 0.963200906}}}}"
1104133452,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0267613016, 'C': 0.0640757161, 'FA': 0.0035020089, 'GA': 0.0073128745, 'Start': 0.5370555895, 'Stub': 0.3612925094}}}}"
1072684407,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0197514847, 'C': 0.0280906194, 'FA': 0.0031854597, 'GA': 0.0049858089, 'Start': 0.3040422448, 'Stub': 0.6399443825}}}}"
1105193105,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0068880948, 'C': 0.0087911415, 'FA': 0.0013764577, 'GA': 0.0028886099, 'Start': 0.0167411788, 'Stub': 0.9633145172}}}}"
1012908864,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0088149271, 'C': 0.0092910007, 'FA': 0.0015834752, 'GA': 0.0028067471, 'Start': 0.0643138686, 'Stub': 0.9131899813}}}}"
1098690964,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0067460499, 'C': 0.0087530803, 'FA': 0.0013359222, 'GA': 0.002808872, 'Start': 0.0166976591, 'Stub': 0.9636584164}}}}"
1114952556,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.3641197695, 'C': 0.3946925368, 'FA': 0.0078817105, 'GA': 0.0774662471, 'Start': 0.1470876735, 'Stub': 0.0087520626}}}}"
1110410508,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0525399357, 'C': 0.095889123, 'FA': 0.005154162, 'GA': 0.013199457, 'Start': 0.6789444643, 'Stub': 0.154272858}}}}"
1102875015,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0076315162, 'C': 0.0107188475, 'FA': 0.0014592305, 'GA': 0.0029741297, 'Start': 0.0266969077, 'Stub': 0.9505193684}}}}"
1111524798,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0115683877, 'C': 0.0207667607, 'FA': 0.0021498308, 'GA': 0.0048871981, 'Start': 0.1019452348, 'Stub': 0.8586825879}}}}"
1104181728,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0068239349, 'C': 0.008175107, 'FA': 0.001203963, 'GA': 0.0022445525, 'Start': 0.0177290793, 'Stub': 0.9638233633}}}}"
1106131084,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0210041767, 'C': 0.0561687405, 'FA': 0.0040996515, 'GA': 0.0068225061, 'Start': 0.6661218503, 'Stub': 0.2457830749}}}}"
1081369594,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.008470977, 'C': 0.0087026619, 'FA': 0.0013965159, 'GA': 0.0024827507, 'Start': 0.0197309892, 'Stub': 0.9592161052}}}}"
1016735357,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0839716626, 'C': 0.1476813768, 'FA': 0.0078605823, 'GA': 0.0259346859, 'Start': 0.6447841484, 'Stub': 0.089767544}}}}"
1094016150,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0188807151, 'C': 0.0423708927, 'FA': 0.0027423413, 'GA': 0.0066055515, 'Start': 0.1648677505, 'Stub': 0.7645327489}}}}"
1105274921,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.2746351686, 'C': 0.2906168472, 'FA': 0.0061314082, 'GA': 0.0384621751, 'Start': 0.3508007939, 'Stub': 0.039353607}}}}"
1102014820,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.1576511132, 'C': 0.1977434715, 'FA': 0.0961877128, 'GA': 0.5206605277, 'Start': 0.0224153932, 'Stub': 0.0053417816}}}}"
1022252511,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1295683198, 'C': 0.4921721772, 'FA': 0.0091158042, 'GA': 0.0291294, 'Start': 0.3183032795, 'Stub': 0.0217110193}}}}"
1089285349,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1372777006, 'C': 0.3943719845, 'FA': 0.006199817, 'GA': 0.0174090222, 'Start': 0.4320576458, 'Stub': 0.0126838299}}}}"
1099268106,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.0908808848, 'C': 0.5364971038, 'FA': 0.0032543057, 'GA': 0.0072522813, 'Start': 0.3579468858, 'Stub': 0.0041685386}}}}"
1015536139,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0057116775, 'C': 0.0083754471, 'FA': 0.0011606068, 'GA': 0.0026547909, 'Start': 0.0132104222, 'Stub': 0.9688870554}}}}"
1101960386,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.009722545, 'C': 0.018612098, 'FA': 0.0020023294, 'GA': 0.004386003, 'Start': 0.0511916765, 'Stub': 0.914085348}}}}"
1102909542,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.078860418, 'C': 0.1559395921, 'FA': 0.0075900675, 'GA': 0.0447995125, 'Start': 0.5088729784, 'Stub': 0.2039374316}}}}"
1099270758,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0089556515, 'C': 0.0186291895, 'FA': 0.0018902505, 'GA': 0.004722124, 'Start': 0.0551608904, 'Stub': 0.9106418941}}}}"
1005789513,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0564665688, 'C': 0.1769261354, 'FA': 0.0046941992, 'GA': 0.0095587772, 'Start': 0.7131229055, 'Stub': 0.0392314138}}}}"
1061130261,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0156175629, 'C': 0.0488289211, 'FA': 0.0032382514, 'GA': 0.0086174872, 'Start': 0.2079251876, 'Stub': 0.7157725899}}}}"
1096499032,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0763644412, 'C': 0.4061026415, 'FA': 0.0056713461, 'GA': 0.0128376458, 'Start': 0.4576489771, 'Stub': 0.0413749483}}}}"
1099693937,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0119683569, 'C': 0.0119150839, 'FA': 0.0020141401, 'GA': 0.0034953269, 'Start': 0.1390790507, 'Stub': 0.8315280415}}}}"
1109584660,"{'articlequality': {'score': {'prediction': 'B', 'probability': {'B': 0.4285444137, 'C': 0.4104010933, 'FA': 0.035437515, 'GA': 0.1080359853, 'Start': 0.0129792082, 'Stub': 0.0046017845}}}}"
1070637606,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0070758003, 'C': 0.0125024922, 'FA': 0.001566524, 'GA': 0.0031715954, 'Start': 0.0307578105, 'Stub': 0.9449257776}}}}"
1108568192,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1418512438, 'C': 0.7948347541, 'FA': 0.0081723308, 'GA': 0.0270345991, 'Start': 0.0255870162, 'Stub': 0.002520056}}}}"
1106098519,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0330810825, 'C': 0.0999432436, 'FA': 0.0050003307, 'GA': 0.011268428, 'Start': 0.618009128, 'Stub': 0.2326977872}}}}"
1112725055,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0108454289, 'C': 0.0148494291, 'FA': 0.0020298214, 'GA': 0.0037590411, 'Start': 0.0961358675, 'Stub': 0.872380412}}}}"
1008440784,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0230550765, 'C': 0.0524133695, 'FA': 0.004077114, 'GA': 0.0081363626, 'Start': 0.5148130809, 'Stub': 0.3975049966}}}}"
1009816783,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.005820412, 'C': 0.0089210308, 'FA': 0.0012609292, 'GA': 0.0026328282, 'Start': 0.0125248762, 'Stub': 0.9688399236}}}}"
1037294196,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2293848743, 'C': 0.4550495173, 'FA': 0.0059881373, 'GA': 0.0204991745, 'Start': 0.274792658, 'Stub': 0.0142856386}}}}"
1112725061,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0160942411, 'C': 0.0243148929, 'FA': 0.0024364719, 'GA': 0.0041454222, 'Start': 0.5052440968, 'Stub': 0.4477648751}}}}"
1112725063,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.006810642, 'C': 0.0085886971, 'FA': 0.001380045, 'GA': 0.0028851951, 'Start': 0.0162821469, 'Stub': 0.9640532739}}}}"
1112725056,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0069491816, 'C': 0.0083710036, 'FA': 0.0013275596, 'GA': 0.0027927878, 'Start': 0.0148486468, 'Stub': 0.9657108206}}}}"
1009820042,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0785164633, 'C': 0.0574681415, 'FA': 0.0052926609, 'GA': 0.0092572576, 'Start': 0.7268264106, 'Stub': 0.1226390662}}}}"
1112725062,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0064453609, 'C': 0.0079726275, 'FA': 0.0012486464, 'GA': 0.0026621298, 'Start': 0.013274123, 'Stub': 0.9683971124}}}}"
1112725058,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0061150771, 'C': 0.0078398058, 'FA': 0.0012649655, 'GA': 0.0026337819, 'Start': 0.0138637831, 'Stub': 0.9682825865}}}}"
935484538,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0093787015, 'C': 0.0141589998, 'FA': 0.001788731, 'GA': 0.003771524, 'Start': 0.057862615, 'Stub': 0.9130394288}}}}"
1092557835,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0072823586, 'C': 0.0074628564, 'FA': 0.0012575863, 'GA': 0.0020953536, 'Start': 0.0274202919, 'Stub': 0.9544815532}}}}"
1112725064,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0425505142, 'C': 0.1297424211, 'FA': 0.0041391416, 'GA': 0.0165263907, 'Start': 0.7511140669, 'Stub': 0.0559274655}}}}"
1112725372,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0149443615, 'C': 0.0253224716, 'FA': 0.0027280167, 'GA': 0.0069720128, 'Start': 0.1655487212, 'Stub': 0.7844844162}}}}"
1067563243,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1457704355, 'C': 0.5658428407, 'FA': 0.0061823411, 'GA': 0.0773459101, 'Start': 0.1910705429, 'Stub': 0.0137879297}}}}"
1112725066,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.010298426, 'C': 0.0153538749, 'FA': 0.0018611872, 'GA': 0.0040405904, 'Start': 0.0805492516, 'Stub': 0.8878966697}}}}"
1085978167,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0104481792, 'C': 0.01577267, 'FA': 0.0019442154, 'GA': 0.0038631465, 'Start': 0.1183396304, 'Stub': 0.8496321587}}}}"
1037922695,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1606535187, 'C': 0.4799989055, 'FA': 0.0069197969, 'GA': 0.0106907539, 'Start': 0.3332138672, 'Stub': 0.0085231579}}}}"
1093887825,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1410159601, 'C': 0.2661054658, 'FA': 0.0058789996, 'GA': 0.0123276147, 'Start': 0.5568081345, 'Stub': 0.0178638253}}}}"
1107767553,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0276867358, 'C': 0.067517429, 'FA': 0.0048221675, 'GA': 0.0111968318, 'Start': 0.6877287757, 'Stub': 0.2010480602}}}}"
1112724313,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0475928915, 'C': 0.1242621215, 'FA': 0.0049998519, 'GA': 0.0109654844, 'Start': 0.6411678641, 'Stub': 0.1710117866}}}}"
1106179969,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0073656892, 'C': 0.0076938733, 'FA': 0.0012830558, 'GA': 0.002282985, 'Start': 0.0185171979, 'Stub': 0.9628571987}}}}"
1073451932,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.1887443666, 'C': 0.3298935987, 'FA': 0.0084901439, 'GA': 0.3939788072, 'Start': 0.0725796667, 'Stub': 0.0063134169}}}}"
992221311,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.005787359, 'C': 0.0106641455, 'FA': 0.0012997104, 'GA': 0.0025950023, 'Start': 0.022095223, 'Stub': 0.9575585598}}}}"
1060153270,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2453428249, 'C': 0.3736776052, 'FA': 0.0070264548, 'GA': 0.1519929951, 'Start': 0.211389742, 'Stub': 0.010570378}}}}"
